order_id,item,category,quantity,price
51963,Masala chai,Chai & coffee,1,30
51964,Idli,Breakfast,1,50
51965,Masala chai,Chai & coffee,1,30
51965,Pesarattu,Breakfast,2,80
51966,Idli,Breakfast,1,50
51966,Sandwich,Snacks,1,70
51966,Vada pav,Snacks,1,30
51967,Idli,Breakfast,1,50
51967,Filter coffee,Chai & coffee,2,40
51968,Cold coffee,Chai & coffee,2,90
51968,Idli,Breakfast,1,50
51969,Filter coffee,Chai & coffee,1,40
51969,Orange juice,Juice,1,70
51970,Idli,Breakfast,1,50
51971,Pesarattu,Breakfast,2,80
51972,Masala dosa,Breakfast,2,90
51972,Cold coffee,Chai & coffee,1,90
51973,Poha,Breakfast,3,60
51973,Idli,Breakfast,2,50
51974,Misal pav,Breakfast,3,90
51974,Vada pav,Snacks,2,30
51975,Idli,Breakfast,2,50
51975,Masala dosa,Breakfast,1,90
51976,Cold coffee,Chai & coffee,2,90
51976,Vada pav,Snacks,2,30
51977,Sandwich,Snacks,2,70
51978,Vada pav,Snacks,3,30
51978,Idli,Breakfast,2,50
51978,Cold coffee,Chai & coffee,2,90
51979,Filter coffee,Chai & coffee,1,40
51980,Masala dosa,Breakfast,3,90
51981,Upma,Breakfast,1,60
51981,Misal pav,Breakfast,2,90
51981,Orange juice,Juice,1,70
51981,Masala dosa,Breakfast,1,90
51982,Misal pav,Breakfast,1,90
51982,Masala chai,Chai & coffee,1,30
51982,Cold coffee,Chai & coffee,1,90
51983,Masala dosa,Breakfast,1,90
51983,Poha,Breakfast,1,60
51983,Filter coffee,Chai & coffee,1,40
51983,Cold coffee,Chai & coffee,1,90
51983,Misal pav,Breakfast,1,90
51984,Misal pav,Breakfast,1,90
51984,Masala dosa,Breakfast,1,90
51984,Pesarattu,Breakfast,1,80
51985,Sandwich,Snacks,1,70
51985,Idli,Breakfast,2,50
51985,Poha,Breakfast,1,60
51985,Filter coffee,Chai & coffee,1,40
51986,Jalebi,Sweets,1,40
51986,Idli,Breakfast,1,50
51986,Vada pav,Snacks,1,30
51986,Poha,Breakfast,1,60
51987,Filter coffee,Chai & coffee,2,40
51988,Poha,Breakfast,1,60
51988,Masala dosa,Breakfast,1,90
51988,Idli,Breakfast,1,50
51989,Masala chai,Chai & coffee,1,30
51989,Filter coffee,Chai & coffee,1,40
51990,Masala dosa,Breakfast,1,90
51990,Jalebi,Sweets,1,40
51990,Poha,Breakfast,1,60
51991,Misal pav,Breakfast,1,90
51992,Poha,Breakfast,1,60
51993,Pesarattu,Breakfast,2,80
51993,Misal pav,Breakfast,2,90
51994,Pesarattu,Breakfast,1,80
51995,Poha,Breakfast,1,60
51996,Filter coffee,Chai & coffee,1,40
51996,Idli,Breakfast,1,50
51996,Masala chai,Chai & coffee,1,30
51997,Filter coffee,Chai & coffee,2,40
51997,Masala chai,Chai & coffee,2,30
51998,Filter coffee,Chai & coffee,2,40
51998,Poha,Breakfast,1,60
51999,Sandwich,Snacks,1,70
52000,Masala chai,Chai & coffee,2,30
52000,Idli,Breakfast,1,50
52001,Idli,Breakfast,2,50
52002,Upma,Breakfast,2,60
52002,Orange juice,Juice,2,70
52003,Filter coffee,Chai & coffee,1,40
52004,Misal pav,Breakfast,2,90
52004,Pesarattu,Breakfast,1,80
52005,Masala chai,Chai & coffee,3,30
52005,Poha,Breakfast,1,60
52006,Idli,Breakfast,3,50
52006,Upma,Breakfast,2,60
52007,Upma,Breakfast,3,60
52008,Sandwich,Snacks,1,70
52009,Masala dosa,Breakfast,1,90
52009,Cold coffee,Chai & coffee,3,90
52010,Filter coffee,Chai & coffee,1,40
52010,Masala chai,Chai & coffee,1,30
52010,Jalebi,Sweets,1,40
52011,Filter coffee,Chai & coffee,1,40
52011,Pesarattu,Breakfast,1,80
52011,Poha,Breakfast,1,60
52011,Sandwich,Snacks,2,70
52012,Poha,Breakfast,1,60
52012,Orange juice,Juice,1,70
52012,Sandwich,Snacks,1,70
52012,Jalebi,Sweets,1,40
52013,Masala dosa,Breakfast,1,90
52013,Misal pav,Breakfast,1,90
52013,Poha,Breakfast,1,60
52013,Orange juice,Juice,1,70
52013,Masala chai,Chai & coffee,1,30
52014,Poha,Breakfast,1,60
52014,Pesarattu,Breakfast,1,80
52014,Masala chai,Chai & coffee,1,30
52015,Misal pav,Breakfast,1,90
52015,Upma,Breakfast,1,60
52015,Poha,Breakfast,1,60
52015,Masala chai,Chai & coffee,1,30
52016,Misal pav,Breakfast,1,90
52016,Filter coffee,Chai & coffee,1,40
52016,Poha,Breakfast,1,60
52017,Vada pav,Snacks,2,30
52017,Masala dosa,Breakfast,1,90
52018,Filter coffee,Chai & coffee,2,40
52018,Masala dosa,Breakfast,1,90
52019,Masala dosa,Breakfast,1,90
52019,Sandwich,Snacks,1,70
52020,Sandwich,Snacks,1,70
52020,Upma,Breakfast,1,60
52021,Upma,Breakfast,1,60
52021,Masala dosa,Breakfast,1,90
52022,Poha,Breakfast,1,60
52023,Upma,Breakfast,2,60
52024,Idli,Breakfast,2,50
52025,Masala dosa,Breakfast,3,90
52025,Pesarattu,Breakfast,1,80
52025,Cold coffee,Chai & coffee,1,90
52026,Upma,Breakfast,2,60
52026,Misal pav,Breakfast,2,90
52027,Upma,Breakfast,2,60
52027,Idli,Breakfast,1,50
52028,Pesarattu,Breakfast,2,80
52029,Orange juice,Juice,1,70
52030,Sandwich,Snacks,2,70
52031,Cold coffee,Chai & coffee,2,90
52031,Pesarattu,Breakfast,1,80
52032,Filter coffee,Chai & coffee,1,40
52033,Idli,Breakfast,1,50
52033,Cold coffee,Chai & coffee,3,90
52034,Cold coffee,Chai & coffee,2,90
52035,Jalebi,Sweets,2,40
52036,Masala dosa,Breakfast,3,90
52037,Upma,Breakfast,1,60
52038,Vada pav,Snacks,1,30
52038,Orange juice,Juice,1,70
52039,Sandwich,Snacks,2,70
52040,Poha,Breakfast,1,60
52041,Cold coffee,Chai & coffee,2,90
52042,Cold coffee,Chai & coffee,3,90
52042,Masala chai,Chai & coffee,1,30
52043,Cold coffee,Chai & coffee,1,90
52044,Orange juice,Juice,1,70
52044,Misal pav,Breakfast,2,90
52045,Jalebi,Sweets,2,40
52046,Cold coffee,Chai & coffee,3,90
52047,Idli,Breakfast,3,50
52047,Vada pav,Snacks,2,30
52048,Misal pav,Breakfast,1,90
52048,Upma,Breakfast,1,60
52048,Poha,Breakfast,1,60
52048,Masala chai,Chai & coffee,1,30
52049,Vada pav,Snacks,1,30
52049,Masala chai,Chai & coffee,1,30
52049,Orange juice,Juice,1,70
52049,Masala dosa,Breakfast,1,90
52049,Jalebi,Sweets,1,40
52050,Misal pav,Breakfast,1,90
52050,Sandwich,Snacks,1,70
52050,Poha,Breakfast,1,60
52050,Upma,Breakfast,2,60
52050,Masala chai,Chai & coffee,1,30
52051,Poha,Breakfast,1,60
52051,Idli,Breakfast,1,50
52051,Misal pav,Breakfast,1,90
52052,Poha,Breakfast,1,60
52052,Cold coffee,Chai & coffee,1,90
52052,Jalebi,Sweets,1,40
52053,Poha,Breakfast,1,60
52053,Jalebi,Sweets,1,40
52053,Pesarattu,Breakfast,1,80
52054,Idli,Breakfast,1,50
52054,Masala dosa,Breakfast,1,90
52055,Filter coffee,Chai & coffee,1,40
52056,Upma,Breakfast,1,60
52056,Orange juice,Juice,1,70
52056,Masala dosa,Breakfast,1,90
52057,Misal pav,Breakfast,2,90
52057,Cold coffee,Chai & coffee,2,90
52058,Vada pav,Snacks,2,30
52058,Masala dosa,Breakfast,1,90
52059,Filter coffee,Chai & coffee,2,40
52059,Upma,Breakfast,1,60
52060,Idli,Breakfast,3,50
52061,Poha,Breakfast,1,60
52062,Jalebi,Sweets,1,40
52063,Masala chai,Chai & coffee,2,30
52064,Orange juice,Juice,1,70
52064,Vada pav,Snacks,1,30
52065,Sandwich,Snacks,1,70
52066,Masala dosa,Breakfast,2,90
52066,Cold coffee,Chai & coffee,1,90
52066,Upma,Breakfast,1,60
52067,Cold coffee,Chai & coffee,1,90
52068,Cold coffee,Chai & coffee,3,90
52069,Vada pav,Snacks,3,30
52070,Jalebi,Sweets,2,40
52071,Cold coffee,Chai & coffee,2,90
52071,Poha,Breakfast,2,60
52071,Misal pav,Breakfast,2,90
52072,Vada pav,Snacks,2,30
52072,Upma,Breakfast,3,60
52072,Idli,Breakfast,2,50
52073,Pesarattu,Breakfast,2,80
52074,Misal pav,Breakfast,2,90
52075,Cold coffee,Chai & coffee,3,90
52075,Upma,Breakfast,3,60
52075,Poha,Breakfast,1,60
52076,Cold coffee,Chai & coffee,2,90
52077,Idli,Breakfast,3,50
52077,Vada pav,Snacks,2,30
52078,Sandwich,Snacks,3,70
52079,Filter coffee,Chai & coffee,3,40
52079,Vada pav,Snacks,1,30
52080,Masala chai,Chai & coffee,2,30
52080,Filter coffee,Chai & coffee,1,40
52081,Filter coffee,Chai & coffee,1,40
52081,Misal pav,Breakfast,1,90
52081,Poha,Breakfast,1,60
52082,Cold coffee,Chai & coffee,1,90
52082,Poha,Breakfast,1,60
52082,Misal pav,Breakfast,1,90
52082,Jalebi,Sweets,1,40
52083,Idli,Breakfast,1,50
52083,Sandwich,Snacks,1,70
52084,Masala dosa,Breakfast,1,90
52084,Filter coffee,Chai & coffee,2,40
52085,Masala dosa,Breakfast,2,90
52085,Jalebi,Sweets,1,40
52086,Jalebi,Sweets,2,40
52086,Idli,Breakfast,2,50
52087,Misal pav,Breakfast,1,90
52088,Cold coffee,Chai & coffee,1,90
52088,Idli,Breakfast,3,50
52088,Orange juice,Juice,1,70
52089,Masala dosa,Breakfast,1,90
52089,Vada pav,Snacks,1,30
52090,Sandwich,Snacks,1,70
52090,Pesarattu,Breakfast,1,80
52090,Masala dosa,Breakfast,2,90
52091,Filter coffee,Chai & coffee,1,40
52091,Poha,Breakfast,2,60
52092,Masala dosa,Breakfast,1,90
52093,Sandwich,Snacks,2,70
52093,Orange juice,Juice,3,70
52094,Vada pav,Snacks,1,30
52095,Sandwich,Snacks,1,70
52095,Cold coffee,Chai & coffee,1,90
52096,Filter coffee,Chai & coffee,1,40
52096,Jalebi,Sweets,3,40
52097,Upma,Breakfast,2,60
52098,Sandwich,Snacks,1,70
52098,Masala chai,Chai & coffee,1,30
52099,Jalebi,Sweets,1,40
52100,Upma,Breakfast,2,60
52100,Pesarattu,Breakfast,1,80
52101,Idli,Breakfast,1,50
52101,Masala chai,Chai & coffee,1,30
52101,Pesarattu,Breakfast,2,80
52101,Upma,Breakfast,3,60
52102,Misal pav,Breakfast,1,90
52103,Sandwich,Snacks,2,70
52103,Filter coffee,Chai & coffee,1,40
52103,Idli,Breakfast,1,50
52104,Filter coffee,Chai & coffee,1,40
52104,Masala dosa,Breakfast,1,90
52105,Pesarattu,Breakfast,3,80
52105,Idli,Breakfast,1,50
52106,Masala dosa,Breakfast,1,90
52107,Jalebi,Sweets,1,40
52108,Vada pav,Snacks,2,30
52108,Sandwich,Snacks,1,70
52109,Poha,Breakfast,1,60
52110,Pesarattu,Breakfast,1,80
52110,Filter coffee,Chai & coffee,1,40
52111,Filter coffee,Chai & coffee,2,40
52112,Sandwich,Snacks,1,70
52113,Pesarattu,Breakfast,1,80
52114,Vada pav,Snacks,1,30
52115,Filter coffee,Chai & coffee,3,40
52116,Upma,Breakfast,2,60
52116,Sandwich,Snacks,2,70
52117,Pesarattu,Breakfast,2,80
52117,Misal pav,Breakfast,2,90
52117,Sandwich,Snacks,2,70
52118,Idli,Breakfast,2,50
52118,Masala dosa,Breakfast,2,90
52119,Poha,Breakfast,2,60
52120,Misal pav,Breakfast,2,90
52120,Poha,Breakfast,3,60
52120,Idli,Breakfast,3,50
52121,Cold coffee,Chai & coffee,2,90
52122,Cold coffee,Chai & coffee,2,90
52123,Upma,Breakfast,1,60
52123,Poha,Breakfast,1,60
52123,Misal pav,Breakfast,1,90
52124,Misal pav,Breakfast,1,90
52124,Cold coffee,Chai & coffee,1,90
52124,Masala chai,Chai & coffee,1,30
52125,Misal pav,Breakfast,1,90
52125,Filter coffee,Chai & coffee,1,40
52125,Cold coffee,Chai & coffee,1,90
52125,Upma,Breakfast,1,60
52126,Misal pav,Breakfast,1,90
52126,Masala chai,Chai & coffee,1,30
52126,Poha,Breakfast,1,60
52127,Masala chai,Chai & coffee,1,30
52127,Misal pav,Breakfast,1,90
52127,Vada pav,Snacks,1,30
52127,Upma,Breakfast,1,60
52128,Masala chai,Chai & coffee,1,30
52128,Vada pav,Snacks,1,30
52128,Idli,Breakfast,1,50
52128,Poha,Breakfast,1,60
52128,Masala dosa,Breakfast,1,90
52129,Filter coffee,Chai & coffee,2,40
52130,Idli,Breakfast,2,50
52130,Poha,Breakfast,1,60
52131,Filter coffee,Chai & coffee,1,40
52131,Masala dosa,Breakfast,1,90
52131,Misal pav,Breakfast,2,90
52132,Orange juice,Juice,2,70
52132,Masala dosa,Breakfast,1,90
52132,Poha,Breakfast,2,60
52133,Jalebi,Sweets,2,40
52133,Filter coffee,Chai & coffee,1,40
52133,Orange juice,Juice,1,70
52134,Idli,Breakfast,1,50
52134,Filter coffee,Chai & coffee,1,40
52135,Jalebi,Sweets,1,40
52135,Cold coffee,Chai & coffee,1,90
52135,Masala dosa,Breakfast,2,90
52135,Filter coffee,Chai & coffee,2,40
52136,Orange juice,Juice,1,70
52137,Sandwich,Snacks,1,70
52137,Pesarattu,Breakfast,3,80
52138,Sandwich,Snacks,1,70
52138,Idli,Breakfast,1,50
52139,Pesarattu,Breakfast,1,80
52140,Upma,Breakfast,1,60
52141,Cold coffee,Chai & coffee,3,90
52142,Poha,Breakfast,1,60
52142,Misal pav,Breakfast,1,90
52142,Filter coffee,Chai & coffee,2,40
52143,Filter coffee,Chai & coffee,1,40
52143,Idli,Breakfast,1,50
52144,Masala dosa,Breakfast,2,90
52145,Pesarattu,Breakfast,3,80
52146,Filter coffee,Chai & coffee,1,40
52146,Poha,Breakfast,1,60
52146,Jalebi,Sweets,2,40
52147,Filter coffee,Chai & coffee,3,40
52148,Masala chai,Chai & coffee,1,30
52149,Cold coffee,Chai & coffee,3,90
52150,Masala chai,Chai & coffee,3,30
52150,Vada pav,Snacks,2,30
52151,Cold coffee,Chai & coffee,1,90
52152,Pesarattu,Breakfast,2,80
52153,Misal pav,Breakfast,2,90
52154,Upma,Breakfast,1,60
52154,Cold coffee,Chai & coffee,2,90
52154,Misal pav,Breakfast,1,90
52155,Sandwich,Snacks,3,70
52156,Misal pav,Breakfast,1,90
52157,Cold coffee,Chai & coffee,2,90
52158,Jalebi,Sweets,2,40
52158,Sandwich,Snacks,2,70
52158,Misal pav,Breakfast,2,90
52159,Misal pav,Breakfast,2,90
52160,Pesarattu,Breakfast,3,80
52160,Misal pav,Breakfast,3,90
52161,Cold coffee,Chai & coffee,2,90
52162,Misal pav,Breakfast,2,90
52162,Upma,Breakfast,1,60
52162,Cold coffee,Chai & coffee,1,90
52163,Vada pav,Snacks,1,30
52163,Jalebi,Sweets,1,40
52163,Filter coffee,Chai & coffee,1,40
52163,Poha,Breakfast,1,60
52164,Poha,Breakfast,1,60
52164,Misal pav,Breakfast,1,90
52164,Upma,Breakfast,1,60
52165,Idli,Breakfast,1,50
52165,Masala dosa,Breakfast,1,90
52165,Jalebi,Sweets,1,40
52166,Orange juice,Juice,1,70
52166,Misal pav,Breakfast,1,90
52166,Filter coffee,Chai & coffee,1,40
52166,Poha,Breakfast,2,60
52167,Misal pav,Breakfast,1,90
52167,Masala dosa,Breakfast,1,90
52167,Vada pav,Snacks,1,30
52167,Poha,Breakfast,1,60
52168,Misal pav,Breakfast,1,90
52168,Masala chai,Chai & coffee,1,30
52168,Sandwich,Snacks,2,70
52169,Upma,Breakfast,1,60
52169,Sandwich,Snacks,1,70
52169,Poha,Breakfast,1,60
52169,Masala chai,Chai & coffee,2,30
52169,Idli,Breakfast,1,50
52170,Misal pav,Breakfast,1,90
52170,Masala chai,Chai & coffee,1,30
52170,Poha,Breakfast,1,60
52170,Pesarattu,Breakfast,1,80
52171,Misal pav,Breakfast,1,90
52171,Pesarattu,Breakfast,1,80
52171,Poha,Breakfast,1,60
52171,Orange juice,Juice,1,70
52172,Pesarattu,Breakfast,1,80
52172,Masala dosa,Breakfast,1,90
52172,Misal pav,Breakfast,1,90
52172,Upma,Breakfast,1,60
52173,Misal pav,Breakfast,2,90
52173,Filter coffee,Chai & coffee,1,40
52173,Vada pav,Snacks,1,30
52174,Masala dosa,Breakfast,1,90
52174,Idli,Breakfast,1,50
52174,Upma,Breakfast,1,60
52175,Orange juice,Juice,3,70
52175,Idli,Breakfast,1,50
52175,Masala chai,Chai & coffee,1,30
52176,Cold coffee,Chai & coffee,1,90
52177,Masala dosa,Breakfast,1,90
52177,Masala chai,Chai & coffee,3,30
52178,Idli,Breakfast,1,50
52178,Masala dosa,Breakfast,1,90
52179,Idli,Breakfast,2,50
52179,Vada pav,Snacks,1,30
52180,Idli,Breakfast,2,50
52180,Vada pav,Snacks,1,30
52181,Masala dosa,Breakfast,1,90
52182,Upma,Breakfast,1,60
52182,Poha,Breakfast,2,60
52183,Misal pav,Breakfast,1,90
52183,Idli,Breakfast,2,50
52184,Idli,Breakfast,1,50
52185,Pesarattu,Breakfast,1,80
52185,Jalebi,Sweets,2,40
52185,Vada pav,Snacks,2,30
52186,Pesarattu,Breakfast,3,80
52186,Orange juice,Juice,1,70
52186,Upma,Breakfast,2,60
52186,Vada pav,Snacks,2,30
52187,Sandwich,Snacks,1,70
52187,Pesarattu,Breakfast,2,80
52188,Masala dosa,Breakfast,1,90
52188,Poha,Breakfast,2,60
52189,Idli,Breakfast,1,50
52190,Sandwich,Snacks,1,70
52190,Poha,Breakfast,1,60
52191,Orange juice,Juice,1,70
52191,Upma,Breakfast,1,60
52192,Misal pav,Breakfast,3,90
52193,Cold coffee,Chai & coffee,1,90
52194,Misal pav,Breakfast,1,90
52195,Misal pav,Breakfast,2,90
52195,Filter coffee,Chai & coffee,2,40
52196,Idli,Breakfast,2,50
52196,Vada pav,Snacks,2,30
52197,Upma,Breakfast,3,60
52198,Filter coffee,Chai & coffee,2,40
52199,Orange juice,Juice,2,70
52199,Cold coffee,Chai & coffee,1,90
52199,Idli,Breakfast,2,50
52200,Idli,Breakfast,3,50
52200,Upma,Breakfast,2,60
52201,Poha,Breakfast,1,60
52202,Cold coffee,Chai & coffee,1,90
52202,Masala chai,Chai & coffee,1,30
52203,Orange juice,Juice,1,70
52204,Orange juice,Juice,2,70
52205,Sandwich,Snacks,1,70
52206,Vada pav,Snacks,1,30
52206,Cold coffee,Chai & coffee,2,90
52206,Upma,Breakfast,1,60
52207,Cold coffee,Chai & coffee,2,90
52208,Masala chai,Chai & coffee,1,30
52209,Masala dosa,Breakfast,2,90
52210,Misal pav,Breakfast,1,90
52210,Orange juice,Juice,1,70
52210,Jalebi,Sweets,1,40
52211,Misal pav,Breakfast,1,90
52211,Upma,Breakfast,1,60
52211,Vada pav,Snacks,1,30
52212,Masala dosa,Breakfast,2,90
52212,Misal pav,Breakfast,1,90
52212,Upma,Breakfast,1,60
52212,Orange juice,Juice,1,70
52213,Orange juice,Juice,1,70
52213,Masala chai,Chai & coffee,1,30
52213,Filter coffee,Chai & coffee,1,40
52213,Poha,Breakfast,1,60
52214,Poha,Breakfast,1,60
52214,Misal pav,Breakfast,1,90
52215,Vada pav,Snacks,1,30
52215,Masala chai,Chai & coffee,1,30
52215,Misal pav,Breakfast,1,90
52215,Upma,Breakfast,1,60
52215,Pesarattu,Breakfast,1,80
52216,Misal pav,Breakfast,1,90
52216,Masala chai,Chai & coffee,1,30
52216,Vada pav,Snacks,1,30
52217,Filter coffee,Chai & coffee,1,40
52217,Masala dosa,Breakfast,1,90
52218,Masala dosa,Breakfast,3,90
52218,Vada pav,Snacks,2,30
52218,Pesarattu,Breakfast,1,80
52219,Masala dosa,Breakfast,1,90
52219,Filter coffee,Chai & coffee,2,40
52220,Masala dosa,Breakfast,1,90
52220,Orange juice,Juice,1,70
52220,Idli,Breakfast,1,50
52221,Upma,Breakfast,1,60
52221,Jalebi,Sweets,1,40
52222,Vada pav,Snacks,2,30
52223,Pesarattu,Breakfast,1,80
52224,Pesarattu,Breakfast,1,80
52224,Misal pav,Breakfast,1,90
52225,Masala dosa,Breakfast,1,90
52226,Idli,Breakfast,2,50
52226,Sandwich,Snacks,1,70
52227,Filter coffee,Chai & coffee,1,40
52227,Idli,Breakfast,1,50
52228,Sandwich,Snacks,2,70
52229,Idli,Breakfast,2,50
52230,Pesarattu,Breakfast,1,80
52231,Upma,Breakfast,2,60
52232,Idli,Breakfast,2,50
52233,Masala dosa,Breakfast,2,90
52234,Vada pav,Snacks,3,30
52235,Misal pav,Breakfast,1,90
52236,Idli,Breakfast,2,50
52236,Cold coffee,Chai & coffee,2,90
52237,Upma,Breakfast,2,60
52238,Cold coffee,Chai & coffee,1,90
52239,Jalebi,Sweets,1,40
52239,Filter coffee,Chai & coffee,3,40
52240,Orange juice,Juice,2,70
52241,Jalebi,Sweets,1,40
52241,Misal pav,Breakfast,1,90
52241,Upma,Breakfast,1,60
52241,Poha,Breakfast,1,60
52241,Idli,Breakfast,1,50
52242,Idli,Breakfast,1,50
52242,Misal pav,Breakfast,1,90
52242,Masala chai,Chai & coffee,1,30
52242,Orange juice,Juice,1,70
52243,Misal pav,Breakfast,1,90
52243,Sandwich,Snacks,1,70
52243,Masala dosa,Breakfast,1,90
52244,Upma,Breakfast,1,60
52244,Misal pav,Breakfast,1,90
52244,Pesarattu,Breakfast,1,80
52245,Poha,Breakfast,1,60
52245,Jalebi,Sweets,1,40
52245,Misal pav,Breakfast,1,90
52245,Orange juice,Juice,1,70
52246,Misal pav,Breakfast,1,90
52246,Jalebi,Sweets,1,40
52246,Masala dosa,Breakfast,1,90
52246,Poha,Breakfast,1,60
52247,Misal pav,Breakfast,1,90
52247,Upma,Breakfast,1,60
52247,Pesarattu,Breakfast,1,80
52247,Poha,Breakfast,1,60
52248,Misal pav,Breakfast,1,90
52248,Idli,Breakfast,1,50
52248,Upma,Breakfast,1,60
52249,Orange juice,Juice,1,70
52249,Jalebi,Sweets,1,40
52249,Vada pav,Snacks,1,30
52249,Cold coffee,Chai & coffee,1,90
52250,Poha,Breakfast,2,60
52250,Masala dosa,Breakfast,1,90
52251,Masala dosa,Breakfast,2,90
52251,Idli,Breakfast,1,50
52252,Misal pav,Breakfast,1,90
52253,Poha,Breakfast,2,60
52253,Misal pav,Breakfast,2,90
52254,Misal pav,Breakfast,1,90
52254,Pesarattu,Breakfast,3,80
52255,Pesarattu,Breakfast,2,80
52255,Idli,Breakfast,1,50
52255,Poha,Breakfast,1,60
52255,Upma,Breakfast,1,60
52256,Masala chai,Chai & coffee,1,30
52257,Cold coffee,Chai & coffee,2,90
52257,Idli,Breakfast,1,50
52258,Poha,Breakfast,1,60
52258,Orange juice,Juice,2,70
52259,Poha,Breakfast,1,60
52260,Idli,Breakfast,2,50
52261,Masala dosa,Breakfast,1,90
52261,Upma,Breakfast,2,60
52262,Misal pav,Breakfast,1,90
52263,Masala chai,Chai & coffee,3,30
52263,Orange juice,Juice,2,70
52264,Masala chai,Chai & coffee,3,30
52265,Misal pav,Breakfast,2,90
52266,Jalebi,Sweets,1,40
52266,Upma,Breakfast,1,60
52267,Upma,Breakfast,2,60
52268,Sandwich,Snacks,2,70
52268,Poha,Breakfast,3,60
52269,Vada pav,Snacks,2,30
52270,Cold coffee,Chai & coffee,1,90
52270,Sandwich,Snacks,3,70
52271,Filter coffee,Chai & coffee,2,40
52271,Poha,Breakfast,2,60
52272,Poha,Breakfast,1,60
52272,Misal pav,Breakfast,1,90
52272,Filter coffee,Chai & coffee,1,40
52273,Misal pav,Breakfast,1,90
52273,Masala chai,Chai & coffee,1,30
52273,Vada pav,Snacks,1,30
52273,Masala dosa,Breakfast,1,90
52274,Orange juice,Juice,1,70
52274,Sandwich,Snacks,1,70
52274,Poha,Breakfast,1,60
52274,Cold coffee,Chai & coffee,1,90
52275,Vada pav,Snacks,1,30
52275,Sandwich,Snacks,1,70
52275,Misal pav,Breakfast,1,90
52275,Poha,Breakfast,1,60
52276,Filter coffee,Chai & coffee,1,40
52276,Cold coffee,Chai & coffee,1,90
52276,Masala chai,Chai & coffee,1,30
52277,Idli,Breakfast,1,50
52277,Poha,Breakfast,1,60
52277,Vada pav,Snacks,1,30
52277,Jalebi,Sweets,1,40
52278,Jalebi,Sweets,2,40
52278,Orange juice,Juice,3,70
52278,Filter coffee,Chai & coffee,1,40
52279,Misal pav,Breakfast,2,90
52279,Filter coffee,Chai & coffee,1,40
52280,Misal pav,Breakfast,2,90
52280,Jalebi,Sweets,1,40
52281,Masala chai,Chai & coffee,1,30
52281,Poha,Breakfast,1,60
52282,Masala chai,Chai & coffee,1,30
52282,Masala dosa,Breakfast,1,90
52282,Cold coffee,Chai & coffee,1,90
52283,Idli,Breakfast,1,50
52283,Sandwich,Snacks,1,70
52283,Orange juice,Juice,1,70
52284,Filter coffee,Chai & coffee,2,40
52284,Misal pav,Breakfast,1,90
52285,Pesarattu,Breakfast,1,80
52286,Pesarattu,Breakfast,1,80
52286,Cold coffee,Chai & coffee,2,90
52286,Orange juice,Juice,1,70
52286,Upma,Breakfast,1,60
52287,Pesarattu,Breakfast,1,80
52287,Cold coffee,Chai & coffee,1,90
52288,Upma,Breakfast,2,60
52288,Pesarattu,Breakfast,1,80
52288,Sandwich,Snacks,2,70
52289,Pesarattu,Breakfast,1,80
52290,Misal pav,Breakfast,1,90
52291,Idli,Breakfast,1,50
52292,Orange juice,Juice,1,70
52292,Idli,Breakfast,2,50
52292,Filter coffee,Chai & coffee,1,40
52293,Vada pav,Snacks,2,30
52294,Filter coffee,Chai & coffee,1,40
52295,Upma,Breakfast,1,60
52296,Orange juice,Juice,2,70
52297,Poha,Breakfast,1,60
52298,Sandwich,Snacks,1,70
52298,Filter coffee,Chai & coffee,1,40
52299,Upma,Breakfast,2,60
52300,Cold coffee,Chai & coffee,2,90
52300,Filter coffee,Chai & coffee,1,40
52300,Vada pav,Snacks,1,30
52301,Poha,Breakfast,1,60
52301,Pesarattu,Breakfast,1,80
52302,Cold coffee,Chai & coffee,2,90
52302,Masala dosa,Breakfast,3,90
52303,Poha,Breakfast,1,60
52303,Sandwich,Snacks,2,70
52304,Vada pav,Snacks,1,30
52304,Cold coffee,Chai & coffee,2,90
52305,Cold coffee,Chai & coffee,1,90
52305,Masala chai,Chai & coffee,1,30
52305,Misal pav,Breakfast,1,90
52306,Misal pav,Breakfast,1,90
52306,Poha,Breakfast,2,60
52306,Idli,Breakfast,1,50
52307,Cold coffee,Chai & coffee,1,90
52307,Masala chai,Chai & coffee,1,30
52307,Misal pav,Breakfast,1,90
52308,Upma,Breakfast,1,60
52308,Misal pav,Breakfast,1,90
52308,Vada pav,Snacks,1,30
52309,Misal pav,Breakfast,1,90
52309,Upma,Breakfast,1,60
52309,Vada pav,Snacks,1,30
52310,Masala dosa,Breakfast,1,90
52310,Misal pav,Breakfast,1,90
52310,Poha,Breakfast,1,60
52311,Vada pav,Snacks,1,30
52311,Misal pav,Breakfast,1,90
52311,Upma,Breakfast,1,60
52312,Filter coffee,Chai & coffee,1,40
52313,Misal pav,Breakfast,1,90
52313,Poha,Breakfast,1,60
52314,Vada pav,Snacks,1,30
52314,Misal pav,Breakfast,2,90
52314,Filter coffee,Chai & coffee,2,40
52314,Sandwich,Snacks,2,70
52315,Idli,Breakfast,2,50
52315,Orange juice,Juice,2,70
52315,Filter coffee,Chai & coffee,1,40
52316,Sandwich,Snacks,1,70
52316,Masala dosa,Breakfast,2,90
52317,Orange juice,Juice,1,70
52318,Misal pav,Breakfast,2,90
52318,Upma,Breakfast,2,60
52318,Poha,Breakfast,3,60
